시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
서울특별시 서초구 서초동,1454-29,서초한신,115.3,202505,193000,1,2001,남부순환로323길 38-16,34.88,5533.26,4149.94,37.48287837,127.0143172
서울특별시 서초구 서초동,1454-29,서초한신,115.3,202505,193000,1,2001,남부순환로323길 38-16,34.88,5533.26,4149.94,37.48238629,127.0144203
서울특별시 서초구 서초동,1454-29,서초한신,84.99,202505,173000,1,2001,남부순환로323길 38-15,25.71,6728.9,5046.67,37.48287837,127.0143172
서울특별시 서초구 서초동,1454-29,서초한신,84.99,202505,173000,1,2001,남부순환로323길 38-15,25.71,6728.9,5046.67,37.48238629,127.0144203
서울특별시 서초구 서초동,1582-3,서초센트럴IPARK,80.5098,202505,173000,11,2020,반포대로18길 36,24.35,7104.72,5328.54,37.48721332,127.0114928
서울특별시 서초구 서초동,1685,삼풍아파트,79.47,202505,320000,6,1988,서초중앙로 200,24.04,13311.15,9983.36,37.49853608,127.0156106
서울특별시 서초구 서초동,1332-13,래미안서초에스티지,59.99,202505,270000,22,2016,서운로 107,18.15,14876.03,11157.02,37.49268677,127.0252398
서울특별시 서초구 서초동,1684,서초4현대,84.99,202505,217000,3,2000,고무래로 94,25.71,8440.3,6330.22,37.50017219,127.0185427
서울특별시 서초구 서초동,1593-7,서초이오빌,45.96,202505,42000,18,2003,효령로53길 45,13.9,3021.58,2266.18,37.48653995,127.0129363
서울특별시 서초구 서초동,1326-17,우성아파트,59.93,202505,195000,8,1998,서초대로74길 30,18.13,10755.65,8066.74,37.49475544,127.026704
서울특별시 서초구 서초동,1326-17,우성아파트,59.93,202505,195000,8,1998,서초대로74길 30,18.13,10755.65,8066.74,37.52170557,127.0468145
서울특별시 서초구 서초동,1326-17,우성아파트,59.93,202505,195000,8,1998,서초대로74길 30,18.13,10755.65,8066.74,37.50634656,127.0729014
