시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.44328812,126.6980673
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.42708614,126.6545553
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.40551491,126.7384355
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.55687812,126.7464014
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.52730243,126.7160431
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.49190321,126.6794163
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.2876246,127.0316815
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.28798502,127.032178
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.28741448,127.0311158
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.46530194,126.8016168
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.246097,127.1670018
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,37.2726412,127.1400458
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,36.62413953,127.5079079
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,36.62506161,127.5076487
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,36.92980716,126.4391398
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,35.8432046,129.205415
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,35.10542714,128.8070861
인천광역시 중구 신흥동1가,Aug-34,풍림,84.765,202505,22000,5,1996,인중로 109,25.64,858.03,643.52,35.2299148,128.8589757
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202505,29300,19,2012,은하수로 351,18.14,1615.21,1211.41,37.4928492,126.5563651
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.9907,202505,38800,29,2012,하늘달빛로 113,25.71,1509.14,1131.86,37.48698327,126.5546468
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.9907,202505,38800,29,2012,하늘달빛로 113,25.71,1509.14,1131.86,37.48698327,126.5546468
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,77.0014,202505,42500,17,2022,흰바위로 203,23.29,1824.82,1368.62,,
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,78.6671,202505,43000,14,2022,흰바위로 249,23.8,1806.72,1355.04,,
인천광역시 중구 중산동,1881-2,스카이시티자이,91.8393,202505,51000,13,2018,하늘별빛로 111,27.78,1835.85,1376.89,37.49119145,126.5588753
인천광역시 중구 중산동,1888-1,호반써밋스카이센트럴,84.5781,202505,48500,21,2022,두미포로 113,25.58,1896.01,1422.01,37.49517659,126.567492
인천광역시 중구 항동7가,27-107,라이프비취1차,72.73,202505,13450,6,1980,축항대로86번길 47,22.0,611.36,458.52,,
인천광역시 중구 항동7가,27-107,라이프비취1차,72.73,202505,13450,6,1980,축항대로86번길 47,22.0,611.36,458.52,,
인천광역시 중구 항동7가,27-107,라이프비취1차,72.73,202505,13450,6,1980,축항대로86번길 47,22.0,611.36,458.52,,
인천광역시 중구 항동7가,27-107,라이프비취1차,72.73,202505,13450,6,1980,축항대로86번길 47,22.0,611.36,458.52,,
인천광역시 중구 항동7가,27-107,라이프비취1차,72.73,202505,13450,6,1980,축항대로86번길 47,22.0,611.36,458.52,,
인천광역시 중구 항동7가,27-107,라이프비취1차,72.73,202505,13450,6,1980,축항대로86번길 47,22.0,611.36,458.52,,
인천광역시 중구 중산동,1881-2,스카이시티자이,91.8393,202505,51000,13,2018,하늘별빛로 111,27.78,1835.85,1376.89,37.49119145,126.5588753
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,57.016,202505,28000,38,2013,하늘달빛로 95,17.25,1623.19,1217.39,37.48617584,126.5569591
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9777,202505,46000,16,2018,두미포로 112,25.71,1789.19,1341.89,,
인천광역시 중구 중산동,1889-2,영종국제도시화성파크드림,84.7363,202505,49700,35,2019,하늘별빛로 112,25.63,1939.13,1454.35,,
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,57.016,202505,26350,14,2013,하늘달빛로 95,17.25,1527.54,1145.65,37.48617584,126.5569591
인천광역시 중구 운남동,1680-2,e편한세상영종하늘도시,84.8885,202505,45000,21,2018,숲쟁이로 12,25.68,1752.34,1314.25,,
인천광역시 중구 중산동,1872-2,인천영종동보노빌리티,84.837,202505,34500,13,2012,하늘달빛로 65,25.66,1344.51,1008.38,,
인천광역시 중구 중산동,1881-2,스카이시티자이,91.8393,202505,49000,11,2018,하늘별빛로 111,27.78,1763.86,1322.89,37.49119145,126.5588753
인천광역시 중구 운서동,Jan-48,풍림아이원2단지1차,59.9919,202505,19700,1,2002,영종대로27번길 40,18.15,1085.4,814.05,37.49590288,126.4830934
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.6182,202505,34700,14,2012,하늘달빛로 113,25.6,1355.47,1016.6,37.48698327,126.5546468
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202505,28700,21,2012,은하수로 351,18.14,1582.14,1186.61,37.4928492,126.5563651
인천광역시 중구 중산동,1881-2,스카이시티자이,91.8393,202505,49000,11,2018,하늘별빛로 111,27.78,1763.86,1322.89,37.49119145,126.5588753
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.52942984,127.0839509
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.57567282,127.0803939
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.60357404,127.0967568
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.63800926,127.0242307
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.62887919,127.0187974
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.66209531,127.0762419
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.66195827,127.0771421
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.60549307,126.9054244
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.54969575,126.9338599
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.51817281,126.8713986
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.49043729,126.8397886
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.52390765,126.9026866
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.5114774,126.9256542
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.48335865,127.0141616
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.48879869,127.0233296
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.50059107,127.0424132
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,35.24140197,129.0161446
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.46589415,126.6332274
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.30217396,126.9967339
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.32880962,126.8036376
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.58899633,127.2128313
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.29772832,127.1530529
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.74225186,127.421529
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,36.78915774,127.1482556
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,36.81542509,127.1574815
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,36.79133326,126.9988313
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,36.64715002,126.6715377
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,34.80914922,126.4761882
인천광역시 중구 신흥동1가,Jan-34,경남아너스빌,59.89,202505,22800,9,2005,서해대로 439,18.12,1258.28,943.71,37.87714934,127.7268988
인천광역시 중구 중산동,1872-2,인천영종동보노빌리티,84.672,202505,42300,20,2012,하늘달빛로 65,25.61,1651.7,1238.78,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9777,202505,46000,12,2018,두미포로 112,25.71,1789.19,1341.89,,
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.1006,202505,26600,5,2012,은하수로 377,17.88,1487.7,1115.78,,
인천광역시 중구 운서동,Jan-86,주공스카이빌12단지,59.12,202505,18500,4,2001,신도시남로 92,17.88,1034.68,776.01,37.48919304,126.4883749
인천광역시 중구 중산동,1888-1,호반써밋스카이센트럴,74.585,202505,42800,6,2022,두미포로 113,22.56,1897.16,1422.87,37.49517659,126.567492
인천광역시 중구 중산동,1881-2,스카이시티자이,91.8393,202505,49000,16,2018,하늘별빛로 111,27.78,1763.86,1322.89,37.49119145,126.5588753
인천광역시 중구 중산동,1888-1,호반써밋스카이센트럴,74.585,202505,42700,23,2022,두미포로 113,22.56,1892.73,1419.55,37.49517659,126.567492
인천광역시 중구 운서동,Apr-99,운서역반도유보라퍼스티지,84.9652,202505,48000,8,2022,영종대로196번길 15-25,25.7,1867.7,1400.78,37.4889604,126.498848
인천광역시 중구 중산동,1887-1,영종하늘도시한라비발디,101.7629,202505,44000,6,2012,하늘별빛로 86,30.78,1429.5,1072.12,,
인천광역시 중구 중산동,1888-1,호반써밋스카이센트럴,74.585,202505,41500,5,2022,두미포로 113,22.56,1839.54,1379.65,37.49517659,126.567492
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.586,202505,26000,24,2013,하늘달빛로 95,17.12,1518.69,1139.02,37.48617584,126.5569591
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202505,27000,4,2002,인항로 30,25.7,1050.58,787.93,37.45631182,126.6333395
인천광역시 중구 중산동,1872-2,인천영종동보노빌리티,84.74,202505,55000,30,2012,하늘달빛로 65,25.63,2145.92,1609.44,,
인천광역시 중구 인현동,03월 02일,뉴코아,60.0,202505,13000,5,1992,홍예문로 90,18.15,716.25,537.19,37.47637728,126.6296195
인천광역시 중구 인현동,03월 02일,뉴코아,60.0,202505,13000,5,1992,홍예문로 90,18.15,716.25,537.19,34.51319455,127.3190399
인천광역시 중구 중산동,1871-1,e편한세상영종국제도시센텀베뉴,84.9819,202505,49500,14,2023,하늘달빛로 139,25.71,1925.32,1443.99,,
인천광역시 중구 중산동,1889-2,영종국제도시화성파크드림,84.7363,202505,43000,2,2019,하늘별빛로 112,25.63,1677.72,1258.29,,
인천광역시 중구 중산동,1887-4,e편한세상영종국제도시오션하임,84.9777,202505,45500,16,2018,두미포로 112,25.71,1769.74,1327.31,,
인천광역시 중구 중산동,1881-2,스카이시티자이,112.9783,202505,65000,6,2018,하늘별빛로 111,34.18,1901.7,1426.28,37.49119145,126.5588753
인천광역시 중구 중산동,1878-1,인천영종한양수자인,59.127,202505,27000,6,2012,은하수로 377,17.89,1509.22,1131.91,,
인천광역시 중구 운서동,Mar-09,주공스카이빌7단지,51.74,202505,19800,9,2002,신도시북로 18,15.65,1265.18,948.88,37.49619816,126.4860124
인천광역시 중구 중산동,1872-2,인천영종동보노빌리티,84.612,202505,36800,24,2012,하늘달빛로 65,25.6,1437.5,1078.12,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 항동7가,27-107,라이프비취2차,105.66,202505,23400,6,1988,축항대로86번길 47,31.96,732.17,549.13,,
인천광역시 중구 중산동,1872-2,인천영종동보노빌리티,84.612,202505,31800,6,2012,하늘달빛로 65,25.6,1242.19,931.64,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202505,24000,15,2002,인항로 30,25.7,933.85,700.39,37.45631182,126.6333395
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,84.9512,202505,47500,12,2022,흰바위로 249,25.7,1848.25,1386.19,,
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202505,26000,6,2002,인항로 30,25.7,1011.67,758.75,37.45631182,126.6333395
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.55980419,126.9915253
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.51847471,126.9760686
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.5356205,127.05811
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.59588223,127.0675841
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.60460222,127.0777331
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.58156181,127.0251998
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.52283373,126.8765896
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.47811986,126.9007644
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.463371,126.9094114
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.47274599,126.8930221
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.52797679,126.8953494
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.51967512,126.9342776
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.51088858,126.945092
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.49706575,126.9447332
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.47885886,127.0016334
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.49080422,127.0422783
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.11213356,129.0185814
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.13954849,129.0647425
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.16913561,129.0497171
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.21275141,129.0749486
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.20086173,129.0602116
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.09899371,128.9854671
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.19136366,129.0812828
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.84967487,128.6086959
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.46456213,126.6325602
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.47417639,126.6412208
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.50576166,126.7175972
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.15945071,126.8868237
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.10883227,126.8944157
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.17783003,126.8621268
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.18813926,126.8934019
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.17023671,126.9032386
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.18867961,126.901286
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.18989891,126.9013356
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.1935432,126.9000014
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,36.31893342,127.4054257
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.55253795,129.2581322
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.31073935,126.9928999
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.26125249,127.0173908
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.73128769,127.0415476
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.39074681,126.9317508
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.0856995,127.0627803
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.33669897,126.7775139
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.33760069,126.7775232
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.66520002,127.3059555
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.27835552,127.1063222
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.82727928,127.511059
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.54422734,127.3162666
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,34.98408063,127.5847592
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.31439562,127.4356515
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.21889638,128.6947815
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.20132731,128.5708478
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,34.84718509,128.4305005
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.41025948,129.1695143
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,35.52384369,127.7268961
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.3135064,127.8188491
인천광역시 중구 신흥동2가,May-54,삼익,108.0,202505,15800,9,1979,인중로 97-1,32.67,483.62,362.72,37.34102676,127.9662135
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.61094826,126.978688
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.55843416,127.0177
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.56656445,127.0398095
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.54225046,127.0138055
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.59963513,127.0565195
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.60026194,127.0564122
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.61687156,127.078781
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.61019935,127.0655939
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.64152704,127.0318039
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.6739369,127.0579395
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.64891684,127.0834429
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.54016692,126.9502381
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.5287058,126.8619964
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.51587619,126.8407083
인천광역시 중구 신생동,May-38,삼성,84.42,202505,23000,20,2001,인중로 111,25.54,900.55,675.41,37.52931633,126.8552469
