"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-01 ~ 2025-07-11"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"134","부산광역시 연제구 연산동","2262","2262","0000","연산자이","159.8382","202507","07","73,500","-","12","개인","개인","2010","과정로343번길 43","-","중개거래","부산 연제구","-"
"135","부산광역시 사하구 장림동","1151","1151","0000","스마트더블유","16.4569","202507","07","6,400","-","15","개인","개인","2018","장림번영로104번길 10","-","중개거래","부산 사하구","-"
"136","부산광역시 서구 동대신동3가","553","0553","0000","브라운스톤하이포레","74.4400","202507","07","40,500","-","1","개인","개인","2020","동대로19번길 32","-","중개거래","부산 서구","-"
"137","부산광역시 동래구 온천동","1833","1833","0000","동래삼정그린코아포레스트","84.6791","202507","07","47,200","-","21","개인","개인","2018","쇠미로 153","-","중개거래","부산 동래구","-"
"138","부산광역시 부산진구 양정동","343-3","0343","0003","수목하우스","49.7100","202507","07","16,600","-","11","개인","개인","2015","양지로5번길 77","-","중개거래","부산 부산진구","-"
"139","부산광역시 부산진구 양정동","458-5","0458","0005","현대1차","84.9900","202507","07","30,500","-","2","개인","개인","1997","동평로 352","-","중개거래","부산 부산진구","-"
"140","부산광역시 부산진구 범천동","944-1","0944","0001","경남","59.9425","202507","07","23,000","-","15","개인","개인","2003","신암로 32","-","중개거래","부산 부산진구","-"
"141","부산광역시 기장군 정관읍 모전리","730","0730","0000","이지더원3차","65.6536","202507","07","24,500","-","5","개인","개인","2015","정관로 350","-","중개거래","부산 기장군","-"
"142","부산광역시 기장군 정관읍 모전리","776","0776","0000","정관동일스위트2차","84.9803","202507","07","26,000","-","8","개인","개인","2013","정관3로 23","-","중개거래","부산 기장군","-"
"143","부산광역시 부산진구 부전동","537-9","0537","0009","더샵센트럴스타","105.5080","202507","07","50,000","-","7","개인","개인","2011","중앙대로666번길 50","-","중개거래","부산 부산진구","-"
"144","부산광역시 사하구 신평동","408","0408","0000","신익강변타운","84.9500","202507","07","19,500","-","9","개인","개인","1992","하신중앙로 180","-","중개거래","부산 사하구","-"
"145","부산광역시 수영구 남천동","148-4","0148","0004","삼익비치","41.5200","202507","07","65,800","-","11","개인","개인","1982","광안해변로 100","-","중개거래","부산 수영구","-"
"146","부산광역시 동래구 온천동","1838","1838","0000","동래효성해링턴플레이스","84.3751","202507","07","52,000","-","8","개인","개인","2019","아시아드대로255번길 14","-","중개거래","부산 동래구","-"
"147","부산광역시 연제구 거제동","1506","1506","0000","아시아드푸르지오","84.9579","202507","07","58,800","-","12","개인","개인","2010","아시아드대로22번길 36","-","중개거래","부산 연제구","-"
"148","부산광역시 연제구 연산동","1361-9","1361","0009","시청역SKVIEW","84.2077","202507","07","49,800","-","28","개인","개인","2018","중앙대로1043번길 34","-","중개거래","부산 연제구","-"
"149","부산광역시 사하구 장림동","1151","1151","0000","스마트더블유","16.4569","202507","07","6,000","-","13","개인","개인","2018","장림번영로104번길 10","-","중개거래","부산 사하구","-"
"150","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","59.9069","202507","07","66,000","-","9","개인","개인","2022","금정마을로 150","-","중개거래","부산 동래구","-"
"151","부산광역시 강서구 명지동","3231","3231","0000","퀸덤1차링컨타운","117.2700","202507","07","45,000","-","2","개인","개인","2009","명지오션시티10로 16","-","중개거래","부산 강서구","-"
"152","부산광역시 기장군 일광읍 삼성리","820","0820","0000","일광신도시비스타동원1차","96.1765","202507","07","57,500","-","4","개인","개인","2020","해빛2로 24","-","중개거래","부산 기장군","-"
"153","부산광역시 수영구 남천동","148-4","0148","0004","삼익비치","41.5200","202507","07","65,800","-","11","개인","개인","1982","광안해변로 100","20250708","중개거래","부산 수영구","-"
"154","부산광역시 남구 문현동","73-1","0073","0001","현대","84.8460","202507","07","24,800","-","3","개인","개인","1998","진남로198번길 9-1","-","중개거래","부산 남구","-"
"155","부산광역시 수영구 남천동","148-4","0148","0004","삼익비치","131.2700","202507","07","170,000","-","4","개인","개인","1979","광안해변로 100","20250707","중개거래","부산 수영구, 부산 해운대구","-"
"156","부산광역시 연제구 연산동","1361-9","1361","0009","시청역SKVIEW","84.2077","202507","07","49,800","-","28","개인","개인","2018","중앙대로1043번길 34","20250707","중개거래","부산 연제구","-"
"157","부산광역시 해운대구 반여동","1660","1660","0000","센텀롯데캐슬2차","84.9700","202507","07","32,900","-","13","개인","개인","2005","반여로 68-12","20250708","중개거래","부산 해운대구","-"
"158","부산광역시 해운대구 반여동","1660","1660","0000","센텀롯데캐슬2차","84.9700","202507","07","39,500","-","18","개인","개인","2005","반여로 68-12","-","중개거래","부산 해운대구","-"
"159","부산광역시 해운대구 반여동","1660","1660","0000","센텀롯데캐슬2차","84.9700","202507","07","33,300","-","15","개인","개인","2005","반여로 68-12","-","중개거래","부산 해운대구","-"
"160","부산광역시 해운대구 반여동","1660","1660","0000","센텀롯데캐슬2차","84.9700","202507","07","33,300","-","15","개인","개인","2005","반여로 68-12","20250708","중개거래","부산 해운대구","-"
"161","부산광역시 해운대구 반여동","1660","1660","0000","센텀롯데캐슬2차","84.9700","202507","07","32,900","-","13","개인","개인","2005","반여로 68-12","-","중개거래","부산 해운대구","-"
"162","부산광역시 북구 화명동","2288","2288","0000","코오롱하늘채2차","118.9840","202507","07","58,400","-","5","개인","개인","2002","화명신도시로 100","-","중개거래","부산 북구","-"
"163","부산광역시 기장군 일광읍 이천리","944","0944","0000","일광신도시비스타동원2차","96.1765","202507","07","55,000","-","2","개인","개인","2020","해송1로 33","-","중개거래","부산 기장군","-"
"164","부산광역시 북구 화명동","2288","2288","0000","코오롱하늘채2차","59.8080","202507","07","36,000","-","3","개인","개인","2002","화명신도시로 100","-","중개거래","부산 북구","-"
"165","부산광역시 해운대구 좌동","1438","1438","0000","대우2","59.9460","202507","07","28,800","-","11","개인","개인","1998","좌동순환로 275","-","중개거래","부산 해운대구","-"
"166","부산광역시 남구 대연동","1858","1858","0000","대연힐스테이트푸르지오","59.9900","202507","07","71,500","-","17","개인","개인","2013","수영로 345","-","중개거래","부산 남구","-"
"167","부산광역시 해운대구 우동","1407","1407","0000","해운대두산위브더제니스","100.9628","202507","07","126,000","-","24","개인","개인","2011","마린시티2로 33","20250707","중개거래","부산 해운대구","-"
"168","부산광역시 부산진구 전포동","890-37","0890","0037","경원프라우드-2","27.4300","202507","07","5,400","-","10","개인","개인","2003","전포대로 163","-","중개거래","부산 부산진구","25.07.07"
"169","부산광역시 수영구 광안동","1258-6","1258","0006","금보빌라타운","59.8300","202507","07","21,000","1","4","개인","개인","1988","수영로521번길 74","-","직거래","-","25.07.07"
"170","부산광역시 해운대구 중동","1487-9","1487","0009","동아해운대빌라","164.3000","202507","07","65,000","-","4","개인","개인","1992","달맞이길117번나길 56","-","직거래","-","-"
"171","부산광역시 금정구 부곡동","64-23","0064","0023","퀸즈더블유장전역","65.4730","202507","07","36,500","-","10","개인","개인","2017","부곡온천천로 190","-","중개거래","부산 금정구","-"
"172","부산광역시 해운대구 재송동","1302","1302","0000","센텀피오레1차","84.9446","202507","07","47,000","-","23","개인","개인","2005","수영강변대로 382","-","중개거래","부산 해운대구","-"
"173","부산광역시 중구 영주동","160","0160","0000","동아(160-0)","84.7200","202507","06","15,180","-","8","개인","개인","1998","영주로 65","-","직거래","-","-"
"174","부산광역시 동래구 온천동","1846","1846","0000","e편한세상동래아시아드","84.9754","202507","06","67,600","-","2","개인","개인","2020","아시아드대로 202","-","중개거래","부산 동래구, 부산 북구","-"
"175","부산광역시 서구 암남동","350-1","0350","0001","고려빌라맨션","84.0700","202507","06","21,500","-","5","개인","개인","1985","충무대로34번길 15","-","직거래","-","-"
"176","부산광역시 연제구 거제동","1479","1479","0000","거제2차현대홈타운","59.6760","202507","06","45,500","-","6","개인","개인","2002","법원북로 16","-","중개거래","부산 연제구","-"
"177","부산광역시 기장군 정관읍 용수리","1387","1387","0000","정관동일스위트1차","84.9923","202507","06","30,100","-","20","개인","개인","2012","정관4로 24","-","중개거래","부산 기장군","-"
"178","부산광역시 영도구 동삼동","510-2","0510","0002","절영아파트(208동-214동)","46.2700","202507","06","8,450","-","9","개인","개인","1995","와치로 231","-","중개거래","부산 영도구","-"
"179","부산광역시 부산진구 양정동","397-1","0397","0001","양정역퀸즈팰리스","49.4600","202507","06","19,800","-","7","개인","개인","2017","거제대로48번길 20","-","중개거래","부산 부산진구","-"
"180","부산광역시 북구 화명동","2341","2341","0000","화명푸르지오헤리센트","39.7542","202507","06","22,500","-","4","개인","개인","2021","산성로 28","-","중개거래","부산 북구","-"
"181","부산광역시 동래구 사직동","1017","1017","0000","사직쌍용예가","84.9650","202507","06","53,500","-","7","개인","개인","2006","사직로 80","-","중개거래","부산 동래구","-"
"182","부산광역시 동래구 사직동","1020","1020","0000","사직2차쌍용예가","84.9790","202507","06","43,200","-","11","개인","개인","2010","쇠미로40번길 55","-","중개거래","부산 동래구","-"
"183","부산광역시 수영구 남천동","148-4","0148","0004","삼익비치","84.8300","202507","06","110,000","-","11","개인","개인","1979","광안해변로 100","-","중개거래","부산 수영구","-"
"184","부산광역시 연제구 연산동","2311","2311","0000","더샵파크시티","84.9600","202507","06","66,000","-","30","개인","개인","2015","안연로 33","-","중개거래","부산 연제구","-"
"185","부산광역시 북구 화명동","2341","2341","0000","화명푸르지오헤리센트","59.9954","202507","06","46,800","-","6","개인","개인","2021","산성로 28","-","중개거래","부산 북구","-"
"186","부산광역시 사하구 다대동","1550","1550","0000","몰운대","49.0800","202507","06","12,500","-","22","개인","개인","1996","다대낙조2길 215","-","중개거래","부산 사하구","-"
"187","부산광역시 북구 화명동","2341","2341","0000","화명푸르지오헤리센트","84.9532","202507","06","62,400","-","33","개인","개인","2021","산성로 28","-","중개거래","부산 북구","-"
"188","부산광역시 기장군 정관읍 모전리","723","0723","0000","이지더원","84.7808","202507","06","26,000","-","18","개인","개인","2011","정관1로 18","-","중개거래","부산 기장군","-"
"189","부산광역시 연제구 연산동","2382","2382","0000","힐스테이트연산","84.9696","202507","06","58,800","-","17","개인","개인","2021","봉수로 2","-","중개거래","부산 연제구","-"
"190","부산광역시 부산진구 전포동","181-1","0181","0001","서면대우디오빌2","28.5800","202507","06","7,150","-","6","개인","개인","2005","전포대로 274","-","중개거래","부산 부산진구","-"
"191","부산광역시 연제구 연산동","2352","2352","0000","연산더샵","84.9819","202507","06","63,000","-","10","개인","개인","2019","연수로 130","-","중개거래","부산 연제구","-"
"192","부산광역시 연제구 연산동","2367","2367","0000","연산롯데캐슬골드포레","59.9494","202507","06","56,000","-","11","개인","개인","2020","황령산로 615","-","중개거래","부산 연제구","-"
"193","부산광역시 사하구 장림동","185-29","0185","0029","장림로얄베스토피아","64.1000","202507","06","9,200","-","1","개인","개인","1993","다대로227번길 45","-","중개거래","부산 사하구","-"
"194","부산광역시 수영구 망미동","1176","1176","0000","수영SKVIEW1단지","59.9642","202507","06","44,000","-","3","개인","개인","2019","망미배산로 56","-","중개거래","부산 수영구","-"
"195","부산광역시 수영구 망미동","1176","1176","0000","수영SKVIEW1단지","59.9164","202507","06","47,400","-","21","개인","개인","2019","망미배산로 56","-","중개거래","부산 수영구","-"
"196","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9500","202507","06","71,500","-","11","개인","개인","2018","수영로 135","-","중개거래","부산 남구","-"
"197","부산광역시 해운대구 우동","1405-1","1405","0001","마린시티자이","84.7798","202507","06","131,000","-","5","개인","개인","2019","마린시티1로 9","-","중개거래","부산 해운대구","-"
"198","부산광역시 수영구 망미동","1176","1176","0000","수영SKVIEW1단지","59.9642","202507","06","44,000","-","3","개인","개인","2019","망미배산로 56","20250707","중개거래","부산 수영구","-"
"199","부산광역시 동래구 사직동","1019","1019","0000","삼환나우빌","84.9805","202507","06","46,000","-","19","개인","개인","2010","쇠미로 72","-","중개거래","부산 동래구","-"
"200","부산광역시 사하구 신평동","400","0400","0000","현대","81.7800","202507","05","22,500","-","21","개인","개인","1994","하신중앙로 170","-","중개거래","부산 사하구","-"
"201","부산광역시 사하구 장림동","16","0016","0000","신세대지큐빌","49.1400","202507","05","9,400","-","20","개인","개인","2003","다대로277번길 85","-","중개거래","부산 사하구","-"
"202","부산광역시 남구 대연동","1858","1858","0000","대연힐스테이트푸르지오","84.9200","202507","05","87,000","-","22","개인","개인","2013","수영로 345","-","중개거래","부산 남구","-"
"203","부산광역시 부산진구 전포동","927","0927","0000","e편한세상시민공원1단지","59.9680","202507","05","57,000","-","15","개인","개인","2023","진남로 455","-","중개거래","부산 부산진구, 부산 해운대구","-"
"204","부산광역시 부산진구 전포동","927","0927","0000","e편한세상시민공원1단지","59.9680","202507","05","57,200","-","17","개인","개인","2023","진남로 455","-","중개거래","부산 부산진구","-"
"205","부산광역시 부산진구 전포동","908","0908","0000","서면아이파크1단지","72.5835","202507","05","56,300","-","11","개인","개인","2021","동성로 50","-","중개거래","부산 부산진구","-"
